40	-1,46
42	-1,41
44	-1,38
46	-1,33
48	-1,29
50	-1,25
52	-1,22
54	-1,19
56	-1,16
58	-1,13
60	-1,11
62	-1,1
64	-1,096
66	-1,087
68	-1,084
70	-1,061
72	-1,049
74	-1,032
76	-1,015
78	-0,996
80	-0,983
82	-0,976
84	-0,961
86	-0,953
88	-0,944
90	-0,938
92	-0,93
94	-0,921
96	-0,911
98	-0,903
100	-0,894
102	-0,884
104	-0,871
106	-0,858
108	-0,843
110	-0,829
112	-0,812
114	-0,799
116	-0,788
118	-0,775
120	-0,765
122	-0,753
124	-0,738
126	-0,73
128	-0,716
130	-0,702
132	-0,685
134	-0,674
136	-0,661
138	-0,648
140	-0,638
142	-0,626
144	-0,618
146	-0,613
148	-0,605
150	-0,599
152	-0,591
154	-0,586
156	-0,579
158	-0,57
160	-0,561
162	-0,555
164	-0,544
166	-0,53
168	-0,524
170	-0,514
172	-0,504
174	-0,491
176	-0,481
178	-0,472
180	-0,462
182	-0,451
184	-0,44
186	-0,428
188	-0,416
190	-0,406
192	-0,391
194	-0,385
196	-0,361
198	-0,352
200	-0,343
202	-0,336
204	-0,326
206	-0,313
208	-0,3
210	-0,282
212	-0,273
214	-0,263
216	-0,248
218	-0,239
220	-0,228
